,neg,neu,pos
woof 13600k sounds like a fantastic chip weve got one inhouse and will be putting something a little special together with it in the coming weeks keep them eyes peeled,0.0020000000949949026,0.013000000268220901,0.9850000143051147
this is very good ill be pairing the i513600k with an msi b760m motherboard and they look to be all ddr4 based,0.0020000000949949026,0.01899999938905239,0.9789999723434448
the 13600k looks to be really promising for 300 it might be the go to cpu for higher end pc builds,0.003000000026077032,0.023000000044703484,0.9750000238418579
thanks for your review today on the #13900k anxiously awaiting the #13600k as that is the value buy great for 90 of gamers ,0.003000000026077032,0.024000000208616257,0.972000002861023
exactly the 13600k is such a good cpu chip you get 6p cores and 8e cores having pe cores is such a brilliant idea but the e cores even turbo up to 4ghz so theyre still very very capable cores plus 20 threads too just a very good cpu,0.007000000216066837,0.024000000208616257,0.9700000286102295
the i5 13600k is looking really good,0.003000000026077032,0.027000000700354576,0.9700000286102295
oh yeah cant wait for rtx 406013600k combo for sub 1500 pc,0.0020000000949949026,0.029999999329447746,0.9679999947547913
ill have hopefully the best 13th gen review live shortly after launch expect stock oc results for the 12900k 13900k and 13600k the focus will be true unbottlenecked performance and value,0.0020000000949949026,0.03200000151991844,0.9660000205039978
not only the value crown the performance king cant wait to see 13600k and the rest of the i5 lineup destroy amds zen 4 lineup,0.004000000189989805,0.029999999329447746,0.9660000205039978
indeed i think im gonna go with the i5 13600k i have a 3060ti and i believe paired with that will be great 40 series is espensiveeeee,0.003000000026077032,0.03099999949336052,0.9660000205039978
 loved the i5 13600k review im trying to upgrade from i5 2500k finally and was wondering what aircooler you recommend for 13600k,0.0020000000949949026,0.032999999821186066,0.9639999866485596
13600k 5950x is even better to see,0.004000000189989805,0.03999999910593033,0.9559999704360962
well done intel 13600k plus a770 plus ddr4 build of my choice,0.004000000189989805,0.0430000014603138,0.953000009059906
for real though the 13600k is the actual best chip here that thing has a priceperf unlike anything weve seen in years and the performance is bloody good for a sub300 cpu,0.017999999225139618,0.028999999165534973,0.953000009059906
the 13600k is in an interesting place too outperforming the 7700x what i just bought at a lower price point for a very good hybrid workload chip competition is nice to see compared to the preryzen days at any rate,0.004999999888241291,0.05700000002980232,0.9380000233650208
the 13600k is really good though,0.007000000216066837,0.057999998331069946,0.9350000023841858
