,neg,neu,pos
the new studio looks so cool and professional you guys are the best,0.004000000189989805,0.00800000037997961,0.9879999756813049
hey been watching your videos for a while but this change in background looked amazing you looked very nice and personable in this video and the background switch up to a more colorful one is amazing anyways great content as always,0.003000000026077032,0.008999999612569809,0.9879999756813049
amazing performance that was clever from amd the future look promising for team red ,0.0020000000949949026,0.010999999940395355,0.9869999885559082
absolutely incredible cant wait to upgrade my 2700x to this thing,0.003000000026077032,0.009999999776482582,0.9869999885559082
thanks for everything yall do for the tech community really appreciate this review also love the merch too i use everything ive bought from you guys on a almost daily basis well done guys well done,0.004000000189989805,0.008999999612569809,0.9869999885559082
awesome video super cool to see this from a sweaty gamer perspective and the variety of benchmarks was sick,0.003000000026077032,0.009999999776482582,0.9869999885559082
im excited for the new gen ryzens now should be fun,0.0020000000949949026,0.012000000104308128,0.9860000014305115
got upgraded yesterday could not be happier its a beast for msfs,0.004000000189989805,0.009999999776482582,0.9860000014305115
this is a great cpu for my brother he only games and has a 2600 this will be a fantastic upgrade to his pc down the line i have a 3700x but might wait to see what the am5 platform brings thanks for the review,0.003000000026077032,0.010999999940395355,0.9860000014305115
great reviews as always also a great twitch channel for especially apex legends gameplay,0.003000000026077032,0.010999999940395355,0.9860000014305115
new background looks awesome man,0.003000000026077032,0.010999999940395355,0.9860000014305115
thanks for the review i am really impressed by those power consumption numbers from the 5800x3d but i am also kind of excited to see how much better the 12900 12700 are with higher quality ddr5 memory im definitely looking forward to that becoming more available at reasonable prices,0.003000000026077032,0.012000000104308128,0.9850000143051147
this is way better than i was expecting what a beauty,0.006000000052154064,0.008999999612569809,0.9850000143051147
this is great the lust hurrah for am4 cant wait to get one of these in a few years when i want to extend the life of my am4 rig,0.003000000026077032,0.012000000104308128,0.9850000143051147
i think since ryzen launched amd has proven that comebacks can be made and what a comeback this has been final hoorah for am4 top job team red ,0.0020000000949949026,0.013000000268220901,0.984000027179718
it is definitely a great time to be alive with all the tech coming out you have amd going hard at it with the zen 4 ryzen 7000 series and the zen3 ryzen 6000 series on the intel side you have raptor lake in 2022 meteor lake in 2023 and arrow lake in 2024,0.0020000000949949026,0.014000000432133675,0.984000027179718
wonderful video thank you for your thorough research and a bit of advice,0.004000000189989805,0.010999999940395355,0.984000027179718
very easy to consume yet one of the best reviews on the net with lot of useful content thanks again cool channel as always,0.004000000189989805,0.012000000104308128,0.984000027179718
this was great thank you,0.004999999888241291,0.009999999776482582,0.984000027179718
man this thing is an animal im so happy i chose it for my gaming setup,0.004999999888241291,0.010999999940395355,0.984000027179718
love the videos man one of the best tech channels on youtube,0.004000000189989805,0.012000000104308128,0.984000027179718
so glad you were able to get some 3800 numbers in the review thanks for all the hard work ,0.003000000026077032,0.014000000432133675,0.9829999804496765
dude your charts are the best now i love the 1 and 1 lows on the chart the most important metric for sure you also did amazing job benchmarking while playing apex for 25 minutes in a real match i know you spent a long time making this video and it shows great work,0.004999999888241291,0.013000000268220901,0.9829999804496765
i have the 5800x the normal one and a gtx 1650 super man this cpu is a beast really the difference is sooo big in terms of gaming i am happy with this cpu,0.004000000189989805,0.012000000104308128,0.9829999804496765
amazing content keep it up,0.004000000189989805,0.012000000104308128,0.9829999804496765
i love your videos very informative,0.004999999888241291,0.012000000104308128,0.9829999804496765
great review as usual looking forward to the promised full test to see which is the best cpu for gaming always excellent reviews,0.003000000026077032,0.014999999664723873,0.9819999933242798
very impressive for gaming looking forward to see zen 4 and intel rocket lake recently build 12700k hope it lasts 34 years for me,0.0020000000949949026,0.014999999664723873,0.9819999933242798
this one is very impressive respect to amd for making am4 end with a bang,0.003000000026077032,0.014999999664723873,0.9819999933242798
i love how amd has recently been upping their game and really offering new technology with almost every generation of cpus they release most certainly the 5000 series is the pinnacle of the am4 socket,0.003000000026077032,0.014999999664723873,0.9819999933242798
this is truly awesome thats some good engineering,0.007000000216066837,0.010999999940395355,0.9819999933242798
always presenting great content ali big fan here cheers from br ,0.004000000189989805,0.014000000432133675,0.9819999933242798
the upgrade path with amd has always been great butthis is just awesome,0.004000000189989805,0.014999999664723873,0.9810000061988831
i just bought the 5800x3d and wow what a difference it made compare to the 3700x that i had msfs looks so good now and runs smooth im a very happy camper with this chip in my system,0.004999999888241291,0.014000000432133675,0.9810000061988831
this is the best gift to am4 gamers period drag and drop and youre at the top,0.004999999888241291,0.014000000432133675,0.9810000061988831
great perfect upgrade from an r5 2600 to extend the life of my am4 system firm handshakes to amd,0.003000000026077032,0.017000000923871994,0.9800000190734863
oh cant wait for the follow up video on 30 game performance this might have just become my next cpu,0.003000000026077032,0.017000000923871994,0.9800000190734863
well i think ryzen 7000 cpu gonna be kickass upgrade for gaming im glad amd lived up to the customers expectations,0.003000000026077032,0.017000000923871994,0.9800000190734863
this is a great announcement as the rest of the cpus are on sale just got a 5900x for 384 to upgrade my launch 5600x works out great for me as it boost games and production mainly production since im getting into astrophotography and deep sky stacker is a heavy cpu user along with photoshop,0.003000000026077032,0.017999999225139618,0.9800000190734863
thats pretty damn amazing considering they just improved upon an existing chip i still love my og 5800x tho d,0.004999999888241291,0.014999999664723873,0.9800000190734863
looking forward to the followup video with the addition of more games especially the more esports related titles like warzone and 1440p resolution great stuff,0.0020000000949949026,0.01899999938905239,0.9789999723434448
amd is really on to something the gaming performance is immense great job amd,0.004000000189989805,0.017000000923871994,0.9789999723434448
i thought you were also gonna test the 12900ks on ddr43200 anyhow great test and great product for this basically a test and the end of the am4 platform cant wait to see what the future chips will perform like,0.003000000026077032,0.017999999225139618,0.9789999723434448
hope they continue to improve on the 3d tech lots of potential there and a great result for a first effort,0.003000000026077032,0.017999999225139618,0.9789999723434448
impressive cpu impressive channel impressive content and a massive kudos 3,0.004000000189989805,0.017999999225139618,0.9789999723434448
a proper send off to the am4 great review and analysis as always thanks gn team,0.004999999888241291,0.01600000075995922,0.9789999723434448
this is one hell of a cpu 5800x3d value for money and for pure gamers a great cpu to centre you build around thanks for a great review,0.007000000216066837,0.014999999664723873,0.9789999723434448
i picked up a 5800x a few months ago and i love it,0.004000000189989805,0.017000000923871994,0.9789999723434448
this was a really great comprehensive review appreciate it steve,0.007000000216066837,0.014999999664723873,0.9779999852180481
5800x3d is defiantly one to get if you can i just ordered one this morning very excited to see what performance i can get out of the cpu in star citizen a game that is cpu bound so far i have seen one review with this cpu running star citizen and it is looking to be the cpu for this game,0.0020000000949949026,0.020999999716877937,0.9779999852180481
man things are going to be super intresting this year for computer hardware for sure competition is back on,0.0020000000949949026,0.01899999938905239,0.9779999852180481
steve be flexin on us for buying 800 cpu awesome vid as usual guys cant wait for this 3d stuff to be applied on future cpus,0.003000000026077032,0.019999999552965164,0.9779999852180481
amazing performance from this chip currently running a ryzen 7 3700x on the asus tuf gaming x570 plus wifi board good to know that i can upgrade to this cpu when deal comes along,0.0020000000949949026,0.019999999552965164,0.9769999980926514
looks like i made the right choice 5900x for my x370 taichi what a great motherboard from r7 1700 2700x 3900x and finally a 5900x,0.003000000026077032,0.020999999716877937,0.9769999980926514
i am soooooo happy i waited for the reviews and finally after watching this one i have come to a decision im moving on up from the 2700 to the 5900x dropped the mike,0.004000000189989805,0.019999999552965164,0.9769999980926514
whats even more awesome you can get the 5800x standard for 300350 euro currently in europe insane value for the fps it can output,0.003000000026077032,0.019999999552965164,0.9769999980926514
cool concept from amd love to see this trickle down on apus,0.003000000026077032,0.019999999552965164,0.9769999980926514
cant believe you tested all those configurations amazing job as always,0.006000000052154064,0.017999999225139618,0.9760000109672546
what a story the am4 arc has been it had its ups and downs but it goes out with a bang and managed to save amd from bankruptcy cant wait to see what am5 will do to the industry,0.004999999888241291,0.01899999938905239,0.9760000109672546
wow this opens ups a whole bunch of performance for gaming cpus going forward great innovation from amd i guess gaming zen 4 cpus will feature a butload of 3d cache,0.003000000026077032,0.02199999988079071,0.9760000109672546
thanks for the great info,0.004999999888241291,0.01899999938905239,0.9760000109672546
this bodes really well for amd with this kind of performance in mind uarch changes and ddr5 with zen4 is going to be insane,0.0020000000949949026,0.02199999988079071,0.9750000238418579
amazing performance for someone already on the am4 platform,0.003000000026077032,0.02199999988079071,0.9750000238418579
this is a better xt cpu than last gens xt cpus im actually impressed zen 3 still kicking this hard,0.006000000052154064,0.01899999938905239,0.9750000238418579
if in the future well see a lot of cache in our cpus i will be very happy it will also be good to compete with apple m cpus,0.0020000000949949026,0.023000000044703484,0.9750000238418579
bought this cpu is the best upgrade for my am4 build gonna keep it running to until am5 becomes cheaper or to its last generation,0.004999999888241291,0.019999999552965164,0.9750000238418579
hopefully your next 30 game benchmark will feature higher resolutions like 1440p and 4k looking forward to it,0.0020000000949949026,0.024000000208616257,0.9739999771118164
the smoke effect in the broll was excellent loved that particular shot,0.004999999888241291,0.019999999552965164,0.9739999771118164
very impressive i hope they do the same for the 5900s,0.004999999888241291,0.020999999716877937,0.9739999771118164
great video i will still keep nagging about more factorio style games but i really like that you did both best vs best and equal memory comparisons,0.004999999888241291,0.020999999716877937,0.9739999771118164
love the benchmarking you definitely went out of your way to get accurate results so thank you for that,0.007000000216066837,0.01899999938905239,0.9739999771118164
now this is my favorite cpu on the market,0.004000000189989805,0.02199999988079071,0.9739999771118164
this seems like a great final upgrade for ryzen 3600 users,0.0020000000949949026,0.023000000044703484,0.9739999771118164
